run,Number of States,time
93,49,1.1913299560546876e-05
93,50,1.1884987354278564e-05
94,4,1.0800659656524659e-05
94,5,1.0780930519104004e-05
94,6,1.071375608444214e-05
94,7,1.0720670223236084e-05
94,8,1.0769188404083252e-05
94,9,1.0761082172393799e-05
94,10,1.0749161243438721e-05
94,11,1.076483726501465e-05
94,12,1.076662540435791e-05
94,13,1.098012924194336e-05
94,14,1.0847866535186768e-05
94,15,1.0607898235321045e-05
94,16,1.0843455791473389e-05
94,17,1.0566353797912598e-05
94,18,1.0506212711334228e-05
94,19,1.0894417762756347e-05
94,20,1.0810256004333497e-05
94,21,1.0443985462188721e-05
94,22,1.0757684707641602e-05
94,23,1.074284315109253e-05
94,24,1.0758578777313232e-05
94,25,1.0736465454101562e-05
94,26,1.0610222816467285e-05
94,27,1.0464251041412354e-05
94,28,1.0748326778411865e-05
94,29,1.0795116424560547e-05
94,30,1.0816216468811036e-05
94,31,1.0770797729492188e-05
94,32,1.0781288146972656e-05
94,33,1.0792553424835204e-05
94,34,1.0642111301422118e-05
94,35,1.0560274124145508e-05
94,36,1.0545849800109864e-05
94,37,1.0856091976165771e-05
94,38,1.0931432247161865e-05
94,39,1.0775268077850342e-05
94,40,1.0914325714111328e-05
94,41,1.0876893997192383e-05
94,42,1.0875821113586426e-05
94,43,1.0942697525024414e-05
94,44,1.0861277580261231e-05
94,45,1.0868549346923828e-05
94,46,1.0883808135986328e-05
94,47,1.0767340660095214e-05
94,48,1.0841131210327148e-05
94,49,1.0764598846435547e-05
94,50,1.0796129703521728e-05
95,4,1.1185228824615479e-05
95,5,1.1278271675109863e-05
95,6,1.1279642581939698e-05
95,7,1.1264145374298095e-05
95,8,1.1251151561737061e-05
95,9,1.1229455471038818e-05
95,10,1.115274429321289e-05
95,11,1.1138081550598145e-05
95,12,1.1148333549499512e-05
95,13,1.1155188083648681e-05
95,14,1.1222600936889648e-05
95,15,1.121687889099121e-05
95,16,1.1204957962036133e-05
95,17,1.1162400245666504e-05
95,18,1.1249005794525147e-05
95,19,1.1230111122131347e-05
95,20,1.1163771152496338e-05
95,21,1.1265158653259277e-05
95,22,1.1272907257080077e-05
95,23,1.1209309101104737e-05
95,24,1.1288285255432129e-05
95,25,1.1261463165283204e-05
95,26,1.132255792617798e-05
95,27,1.0945320129394532e-05
95,28,1.142573356628418e-05
95,29,1.1315584182739257e-05
95,30,1.1280477046966552e-05
95,31,1.1353790760040284e-05
95,32,1.1340856552124023e-05
95,33,1.1334836483001709e-05
95,34,1.1361837387084961e-05
95,35,1.1352300643920899e-05
95,36,1.1342167854309082e-05
95,37,1.1414229869842529e-05
95,38,1.1362671852111816e-05
95,39,1.1375188827514648e-05
95,40,1.1414825916290282e-05
95,41,1.1415064334869385e-05
95,42,1.1429429054260253e-05
95,43,1.1438846588134766e-05
95,44,1.1407315731048585e-05
95,45,1.1492788791656495e-05
95,46,1.1480569839477539e-05
95,47,1.1476457118988037e-05
95,48,1.1456191539764404e-05
95,49,1.149594783782959e-05
95,50,1.1467874050140381e-05
96,4,1.0976552963256836e-05
96,5,1.0744094848632813e-05
96,6,1.0789811611175537e-05
96,7,1.079261302947998e-05
96,8,1.1172831058502198e-05
96,9,1.1129140853881836e-05
96,10,1.1245131492614746e-05
96,11,1.1158645153045655e-05
96,12,1.1132240295410156e-05
96,13,1.1211514472961427e-05
96,14,1.1224985122680665e-05
96,15,1.1225879192352295e-05
96,16,1.1348605155944824e-05
96,17,1.1195898056030274e-05
96,18,1.1199831962585448e-05
96,19,1.1237800121307372e-05
96,20,1.124507188796997e-05
96,21,1.1176705360412598e-05
96,22,1.1277854442596436e-05
96,23,1.1173605918884277e-05
96,24,1.1193573474884033e-05
96,25,1.1219382286071777e-05
96,26,1.1242151260375976e-05
96,27,1.1244356632232666e-05
96,28,1.1328577995300294e-05
96,29,1.120072603225708e-05
96,30,1.1173546314239503e-05
96,31,1.1169791221618652e-05
96,32,1.1143803596496581e-05
96,33,1.1164784431457519e-05
96,34,1.1239230632781982e-05
96,35,1.1238396167755127e-05
96,36,1.1247992515563965e-05
96,37,1.133871078491211e-05
96,38,1.1242449283599853e-05
96,39,1.1297941207885742e-05
96,40,1.1293351650238037e-05
96,41,1.1234402656555176e-05
96,42,1.1231541633605957e-05
96,43,1.128917932510376e-05
96,44,1.1336147785186767e-05
96,45,1.1317729949951172e-05
96,46,1.1362433433532715e-05
96,47,1.1248886585235595e-05
96,48,1.1273562908172608e-05
96,49,1.1315345764160156e-05
96,50,1.1330068111419677e-05
97,4,1.1651396751403809e-05
97,5,1.1655628681182862e-05
97,6,1.1905431747436524e-05
97,7,1.1965036392211915e-05
97,8,1.1974871158599854e-05
97,9,1.1978387832641601e-05
97,10,1.2013673782348634e-05
97,11,1.1943101882934571e-05
97,12,1.197183132171631e-05
97,13,1.1892437934875488e-05
97,14,1.189357042312622e-05
97,15,1.1863291263580321e-05
97,16,1.1929571628570557e-05
97,17,1.1874675750732421e-05
97,18,1.1845290660858154e-05
97,19,1.1963903903961182e-05
97,20,1.1928081512451172e-05
97,21,1.196300983428955e-05
97,22,1.1935651302337647e-05
97,23,1.188749074935913e-05
97,24,1.1911153793334962e-05
97,25,1.196599006652832e-05
97,26,1.1961996555328369e-05
97,27,1.1915206909179687e-05
97,28,1.2064874172210693e-05
97,29,1.1980235576629639e-05
97,30,1.1934280395507812e-05
97,31,1.2056648731231689e-05
97,32,1.2019455432891845e-05
97,33,1.2037813663482667e-05
97,34,1.1969983577728272e-05
97,35,1.2102901935577392e-05
97,36,1.1976897716522216e-05
97,37,1.204591989517212e-05
97,38,1.2023508548736572e-05
97,39,1.2037038803100586e-05
97,40,1.2034893035888672e-05
97,41,1.2056648731231689e-05
97,42,1.2013316154479981e-05
97,43,1.2067615985870362e-05
97,44,1.2020349502563477e-05
97,45,1.2028157711029053e-05
97,46,1.2031912803649902e-05
97,47,1.207977533340454e-05
97,48,1.2007653713226319e-05
97,49,1.208573579788208e-05
97,50,1.2150228023529053e-05
98,4,1.1113524436950684e-05
98,5,1.1155903339385986e-05
98,6,1.10701322555542e-05
98,7,1.1185407638549804e-05
98,8,1.1212408542633057e-05
98,9,1.1181414127349853e-05
98,10,1.1194944381713867e-05
98,11,1.1144638061523437e-05
98,12,1.1168062686920166e-05
98,13,1.1172294616699219e-05
98,14,1.1189699172973633e-05
98,15,1.1146783828735352e-05
98,16,1.1220693588256837e-05
98,17,1.10853910446167e-05
98,18,1.1101007461547852e-05
98,19,1.1070013046264648e-05
98,20,1.1064231395721436e-05
98,21,1.106506586074829e-05
98,22,1.1064231395721436e-05
98,23,1.103520393371582e-05
98,24,1.1014759540557861e-05
98,25,1.1074960231781005e-05
98,26,1.1107563972473145e-05
98,27,1.114267110824585e-05
98,28,1.1091411113739014e-05
98,29,1.109147071838379e-05
98,30,1.110672950744629e-05
98,31,1.1094748973846436e-05
98,32,1.1032581329345703e-05
98,33,1.1116266250610352e-05
98,34,1.1162281036376953e-05
98,35,1.1229872703552246e-05
98,36,1.1172652244567871e-05
98,37,1.1198401451110839e-05
98,38,1.1114537715911865e-05
98,39,1.1162936687469482e-05
98,40,1.1181294918060303e-05
98,41,1.1176049709320068e-05
98,42,1.1191904544830323e-05
98,43,1.1085748672485352e-05
98,44,1.1120200157165527e-05
98,45,1.115274429321289e-05
98,46,1.1198043823242188e-05
98,47,1.11849308013916e-05
98,48,1.1144638061523437e-05
98,49,1.1192798614501953e-05
98,50,1.1221945285797119e-05
99,4,1.1036276817321777e-05
99,5,1.1077642440795899e-05
99,6,1.1058926582336426e-05
99,7,1.1101365089416504e-05
99,8,1.1077702045440674e-05
99,9,1.0991275310516357e-05
99,10,1.117551326751709e-05
99,11,1.112908124923706e-05
99,12,1.1069834232330322e-05
99,13,1.107257604598999e-05
99,14,1.1097609996795655e-05
99,15,1.1146128177642823e-05
99,16,1.1056065559387208e-05
99,17,1.1162519454956055e-05
99,18,1.1079490184783936e-05
99,19,1.1082351207733155e-05
99,20,1.1029720306396484e-05
99,21,1.1109113693237304e-05
99,22,1.1130809783935547e-05
99,23,1.1113107204437256e-05
99,24,1.111525297164917e-05
99,25,1.1000275611877442e-05
99,26,1.0950922966003418e-05
99,27,1.1252343654632568e-05
99,28,1.1269629001617432e-05
99,29,1.1290550231933594e-05
99,30,1.1285483837127685e-05
99,31,1.1253416538238525e-05
99,32,1.1174261569976807e-05
99,33,1.1271655559539795e-05
99,34,1.1320471763610839e-05
99,35,1.1348843574523925e-05
99,36,1.1222600936889648e-05
99,37,1.1275827884674072e-05
99,38,1.12687349319458e-05
99,39,1.1275291442871094e-05
99,40,1.1358737945556641e-05
99,41,1.1276483535766601e-05
99,42,1.128685474395752e-05
99,43,1.1350393295288086e-05
99,44,1.130533218383789e-05
99,45,1.1345088481903076e-05
99,46,1.1351168155670166e-05
99,47,1.1331558227539062e-05
99,48,1.1369585990905762e-05
99,49,1.1437952518463134e-05
99,50,1.1352062225341796e-05
